index,data,quantidade,LAG1,LAG2,day_of_week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,mes,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,trimestre,feriado
1051,2022-08-12,5832,558.0,1035.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1052,2022-08-12,90,5832.0,558.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1053,2022-08-12,225,90.0,5832.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1056,2022-08-13,180,3852.0,720.0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1054,2022-08-13,3852,720.0,2130.0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1057,2022-08-13,2130,5523.0,225.0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1058,2022-08-13,5523,225.0,90.0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1055,2022-08-13,720,2130.0,5523.0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1059,2022-08-15,801,180.0,3852.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1060,2022-08-15,8154,801.0,180.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1061,2022-08-15,1500,8154.0,801.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1062,2022-08-15,300,1500.0,8154.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1063,2022-08-16,765,300.0,1500.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1064,2022-08-16,7773,765.0,300.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1065,2022-08-16,5772,7773.0,765.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1066,2022-08-16,1317,5772.0,7773.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1068,2022-08-17,5079,6966.0,150.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1067,2022-08-17,1089,5079.0,6966.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1070,2022-08-17,6966,150.0,1317.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1069,2022-08-17,150,1317.0,5772.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1071,2022-08-18,450,1089.0,5079.0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1072,2022-08-18,450,450.0,1089.0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1073,2022-08-18,438,450.0,450.0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1074,2022-08-18,2235,438.0,450.0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1077,2022-08-19,600,675.0,10683.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1078,2022-08-19,2802,2235.0,438.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1075,2022-08-19,10683,2802.0,2235.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1076,2022-08-19,675,10683.0,2802.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1079,2022-08-19,60,600.0,675.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1080,2022-08-19,300,60.0,600.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1081,2022-08-22,819,300.0,60.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1082,2022-08-22,7857,819.0,300.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1083,2022-08-22,1710,7857.0,819.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1084,2022-08-22,600,1710.0,7857.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1085,2022-08-22,480,600.0,1710.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1088,2022-08-23,2556,4236.0,801.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1087,2022-08-23,801,708.0,750.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1086,2022-08-23,4236,801.0,708.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1089,2022-08-23,750,450.0,480.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1091,2022-08-23,450,480.0,600.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1090,2022-08-23,708,750.0,450.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1092,2022-08-24,1455,2556.0,4236.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1093,2022-08-24,1248,1455.0,2556.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1094,2022-08-24,2871,1248.0,1455.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1095,2022-08-24,120,2871.0,1248.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1096,2022-08-24,600,120.0,2871.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1098,2022-08-25,228,15522.0,420.0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1097,2022-08-25,15522,420.0,750.0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1100,2022-08-25,750,600.0,120.0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1099,2022-08-25,420,750.0,600.0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1101,2022-08-26,1320,228.0,15522.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1102,2022-08-26,1104,1320.0,228.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1103,2022-08-26,14847,1104.0,1320.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1104,2022-08-26,390,14847.0,1104.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1105,2022-08-26,3600,390.0,14847.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1106,2022-08-26,3477,3600.0,390.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1107,2022-08-26,300,3477.0,3600.0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1108,2022-08-27,2475,420.0,300.0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1109,2022-08-27,420,300.0,3477.0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1110,2022-08-27,120,2475.0,420.0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1112,2022-08-29,3990,777.0,120.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1111,2022-08-29,813,3990.0,777.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1115,2022-08-29,120,132.0,195.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1113,2022-08-29,777,120.0,132.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1114,2022-08-29,132,195.0,10074.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1117,2022-08-29,195,10074.0,120.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1116,2022-08-29,10074,120.0,2475.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1118,2022-08-30,420,813.0,3990.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1119,2022-08-30,1374,420.0,813.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1120,2022-08-30,17082,1374.0,420.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1121,2022-08-30,2205,17082.0,1374.0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1122,2022-08-31,906,2205.0,17082.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1123,2022-08-31,360,906.0,2205.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1124,2022-08-31,7803,360.0,906.0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2022Q3,0
1125,2022-09-01,8067,141.0,645.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1126,2022-09-01,141,645.0,360.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1127,2022-09-01,645,360.0,7803.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1128,2022-09-01,360,7803.0,360.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1129,2022-09-02,2877,8067.0,141.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1130,2022-09-02,3876,2877.0,8067.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1131,2022-09-02,1524,3876.0,2877.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1132,2022-09-02,3750,1524.0,3876.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1133,2022-09-02,480,3750.0,1524.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1134,2022-09-03,420,480.0,3750.0,5,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1135,2022-09-03,1500,420.0,480.0,5,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1136,2022-09-05,150,3300.0,3015.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1137,2022-09-05,3300,3015.0,10035.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1138,2022-09-05,3015,10035.0,1500.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1139,2022-09-05,10035,1500.0,420.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1140,2022-09-06,14763,150.0,3300.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1141,2022-09-06,1812,14763.0,150.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1142,2022-09-06,1155,1812.0,14763.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1143,2022-09-08,9057,1155.0,1812.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1144,2022-09-08,405,9057.0,1155.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1145,2022-09-08,1932,405.0,9057.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1146,2022-09-08,1800,1932.0,405.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1147,2022-09-09,30,1800.0,1932.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1148,2022-09-09,9345,30.0,1800.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1149,2022-09-09,90,9345.0,30.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1150,2022-09-09,1524,90.0,9345.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1151,2022-09-12,1440,4926.0,3843.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1155,2022-09-12,4926,3843.0,432.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1152,2022-09-12,1200,1440.0,4926.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1154,2022-09-12,432,1524.0,90.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1153,2022-09-12,3843,432.0,1524.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1156,2022-09-13,1518,450.0,1077.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1157,2022-09-13,4524,1518.0,450.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1158,2022-09-13,1077,1200.0,1440.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1159,2022-09-13,450,1077.0,1200.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1160,2022-09-13,300,4524.0,1518.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1163,2022-09-14,90,1065.0,1422.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1162,2022-09-14,1422,150.0,2550.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1161,2022-09-14,1065,1422.0,150.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1164,2022-09-14,2550,360.0,300.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1166,2022-09-14,360,300.0,4524.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1165,2022-09-14,150,2550.0,360.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1168,2022-09-15,825,8376.0,225.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1170,2022-09-15,8376,225.0,30.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1169,2022-09-15,225,30.0,780.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1173,2022-09-15,711,90.0,1065.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1171,2022-09-15,780,405.0,711.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1167,2022-09-15,30,780.0,405.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1172,2022-09-15,405,711.0,90.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1174,2022-09-16,1170,825.0,8376.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1175,2022-09-16,5982,1170.0,825.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1176,2022-09-16,309,5982.0,1170.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1177,2022-09-16,3867,309.0,5982.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1178,2022-09-17,3270,3867.0,309.0,5,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1179,2022-09-19,300,3270.0,3867.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1180,2022-09-19,555,300.0,3270.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1181,2022-09-19,12087,555.0,300.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1183,2022-09-20,750,15237.0,1779.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1184,2022-09-20,660,600.0,750.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1182,2022-09-20,600,750.0,15237.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1187,2022-09-20,1779,720.0,12087.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1185,2022-09-20,720,12087.0,555.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1186,2022-09-20,15237,1779.0,720.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1188,2022-09-21,1245,660.0,600.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1189,2022-09-21,4326,1245.0,660.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1190,2022-09-21,660,4326.0,1245.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1191,2022-09-21,1785,660.0,4326.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1194,2022-09-22,300,477.0,1950.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1192,2022-09-22,477,1950.0,1032.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1196,2022-09-22,1032,1785.0,660.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1195,2022-09-22,1950,1032.0,1785.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1199,2022-09-23,2160,453.0,1200.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1198,2022-09-23,453,1200.0,9408.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1201,2022-09-23,645,300.0,477.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1200,2022-09-23,9408,645.0,300.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1197,2022-09-23,1200,9408.0,645.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1202,2022-09-26,150,2160.0,453.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1203,2022-09-26,2952,150.0,2160.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1204,2022-09-26,24,2952.0,150.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1205,2022-09-26,6207,24.0,2952.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1206,2022-09-26,1077,6207.0,24.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1208,2022-09-27,15852,1077.0,6207.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1209,2022-09-27,2430,15852.0,1077.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1210,2022-09-27,1701,2430.0,15852.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1211,2022-09-27,651,1701.0,2430.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1212,2022-09-27,300,651.0,1701.0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1213,2022-09-28,24,8853.0,1440.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1214,2022-09-28,8853,1440.0,3435.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1215,2022-09-28,3003,24.0,8853.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1216,2022-09-28,3435,360.0,300.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1217,2022-09-28,360,300.0,651.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1218,2022-09-28,1440,3435.0,360.0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1221,2022-09-29,1632,300.0,150.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1220,2022-09-29,300,150.0,612.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1219,2022-09-29,150,612.0,4197.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1224,2022-09-29,1800,3003.0,24.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1223,2022-09-29,4197,1800.0,3003.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1222,2022-09-29,612,4197.0,1800.0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1225,2022-09-30,1023,1632.0,300.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1226,2022-09-30,75,1023.0,1632.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1227,2022-09-30,180,75.0,1023.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1228,2022-09-30,10560,180.0,75.0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2022Q3,0
1229,2022-10-01,126,10560.0,180.0,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1230,2022-10-03,30,285.0,51.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1231,2022-10-03,1734,30.0,285.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1232,2022-10-03,51,126.0,10560.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1233,2022-10-03,285,51.0,126.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1234,2022-10-04,42,1734.0,30.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1235,2022-10-04,1110,42.0,1734.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1236,2022-10-04,45,1110.0,42.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1237,2022-10-04,780,45.0,1110.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1238,2022-10-04,5973,780.0,45.0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1239,2022-10-05,5175,5973.0,780.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1240,2022-10-05,450,5175.0,5973.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1241,2022-10-05,300,450.0,5175.0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1243,2022-10-06,1500,9.0,1500.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1244,2022-10-06,30,1500.0,9.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1242,2022-10-06,9,1500.0,1311.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
1246,2022-10-06,13539,300.0,450.0,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2022Q4,0
